gene_id,importance_score,z_score,is_perturbed
HMGB1,0.0,-0.17964239331779489,False
HMGB2,0.0,-0.17964239331779489,False
HMGCS2,0.0,-0.17964239331779489,False
HMGN1,0.0,-0.17964239331779489,False
HMGN2,0.0,-0.17964239331779489,False
HNRNPA1,0.0,-0.17964239331779489,False
HNRNPA2B1,0.0,-0.17964239331779489,False
HNRNPA3,0.0,-0.17964239331779489,False
HNRNPC,0.0,-0.17964239331779489,False
HNRNPD,0.0,-0.17964239331779489,False
HNRNPDL,0.0,-0.17964239331779489,False
HNRNPF,0.0,-0.17964239331779489,False
HNRNPH1,0.0,-0.17964239331779489,False
HNRNPK,0.0,-0.17964239331779489,False
HNRNPM,0.0,-0.17964239331779489,False
HNRNPU,0.0,-0.17964239331779489,False
HNRNPUL1,0.0,-0.17964239331779489,False
HPGD,0.0,-0.17964239331779489,False
HPX,0.0,-0.17964239331779489,False
HSBP1,0.0,-0.17964239331779489,False
HSP90AA1,0.0,-0.17964239331779489,False
HSP90AB1,0.0,-0.17964239331779489,False
HSP90B1,0.0,-0.17964239331779489,False
HSPA1A,0.0,-0.17964239331779489,False
HSPA2,0.0,-0.17964239331779489,False
HSPA4,0.0,-0.17964239331779489,False
HSPA5,0.0,-0.17964239331779489,False
HSPA8,0.0,-0.17964239331779489,False
HSPA9,0.0,-0.17964239331779489,False
HSPB1,0.0,-0.17964239331779489,False
HSPB7,0.0,-0.17964239331779489,False
HSPB8,0.0,-0.17964239331779489,False
HSPD1,0.0,-0.17964239331779489,False
HSPG2,0.0,-0.17964239331779489,False
HSPH1,0.0,-0.17964239331779489,False
HTRA1,0.0,-0.17964239331779489,False
HTT,0.0,-0.17964239331779489,False
HUWE1,0.0,-0.17964239331779489,False
HYOU1,0.0,-0.17964239331779489,False
IARS2,0.0,-0.17964239331779489,False
IDH1,0.0,-0.17964239331779489,False
IDH2,0.0,-0.17964239331779489,False
IDO1,0.0,-0.17964239331779489,False
IFI16,0.0,-0.17964239331779489,False
IFI27,0.0,-0.17964239331779489,False
IFI44L,0.0,-0.17964239331779489,False
IFI6,0.0,-0.17964239331779489,False
IFIT1,0.0,-0.17964239331779489,False
IFIT3,0.0,-0.17964239331779489,False
IFITM1,0.0,-0.17964239331779489,False
IFITM2,0.0,-0.17964239331779489,False
IFITM3,0.0,-0.17964239331779489,False
IGF1R,0.019999999999999997,5.68388532457503,True
IGF2R,0.0,-0.17964239331779489,False
IGFBP2,0.0,-0.17964239331779489,False
IGFBP3,0.0,-0.17964239331779489,False
IGFBP5,0.0,-0.17964239331779489,False
IGFBP7,0.0,-0.17964239331779489,False
IL13RA1,0.0,-0.17964239331779489,False
IL1R1,0.0,-0.17964239331779489,False
IL2RB,0.0,-0.17964239331779489,False
IL6ST,0.0,-0.17964239331779489,False
ILF2,0.0,-0.17964239331779489,False
ILF3,0.0,-0.17964239331779489,False
IMPDH2,0.0,-0.17964239331779489,False
INPP4B,0.0,-0.17964239331779489,False
INSIG1,0.0,-0.17964239331779489,False
INSR,0.0,-0.17964239331779489,False
IPO5,0.0,-0.17964239331779489,False
IPO7,0.0,-0.17964239331779489,False
IQGAP1,0.009999999999999998,2.7521214656286177,True
IQGAP2,0.019999999999999997,5.68388532457503,True
IRAK1,0.0,-0.17964239331779489,False
IRF2BP2,0.029999999999999995,8.615649183521443,True
ISG15,0.0,-0.17964239331779489,False
ITGA11,0.0,-0.17964239331779489,False
ITGA3,0.0,-0.17964239331779489,False
ITGA6,0.0,-0.17964239331779489,False
ITGAV,0.0,-0.17964239331779489,False
ITGB1,0.0,-0.17964239331779489,False
ITGB2,0.0,-0.17964239331779489,False
ITGB4,0.0,-0.17964239331779489,False
ITGB5,0.0,-0.17964239331779489,False
ITGB6,0.0,-0.17964239331779489,False
ITIH5,0.0,-0.17964239331779489,False
ITM2B,0.0,-0.17964239331779489,False
ITPR1,0.0,-0.17964239331779489,False
ITPR2,0.0,-0.17964239331779489,False
IVNS1ABP,0.0,-0.17964239331779489,False
JAK1,0.0,-0.17964239331779489,False
JCHAIN,0.0,-0.17964239331779489,False
JUN,0.0,-0.17964239331779489,False
JUNB,0.0,-0.17964239331779489,False
JUND,0.0,-0.17964239331779489,False
JUP,0.0,-0.17964239331779489,False
KAT6A,0.029999999999999995,8.615649183521443,True
KAT6B,0.0,-0.17964239331779489,False
KAT7,0.009999999999999998,2.7521214656286177,True
KCNE4,0.0,-0.17964239331779489,False
KCNJ3,0.0,-0.17964239331779489,False
KCTD12,0.0,-0.17964239331779489,False
KDELR1,0.0,-0.17964239331779489,False
KDELR2,0.0,-0.17964239331779489,False
KDM2A,0.0,-0.17964239331779489,False
KDM4B,0.009999999999999998,2.7521214656286177,True
KDM5B,0.039999999999999994,11.547413042467856,True
KHDRBS1,0.0,-0.17964239331779489,False
KIF13B,0.0,-0.17964239331779489,False
KIF16B,0.0,-0.17964239331779489,False
KIF1B,0.0,-0.17964239331779489,False
KIF1C,0.0,-0.17964239331779489,False
KIF5B,0.0,-0.17964239331779489,False
KIT,0.0,-0.17964239331779489,False
KITLG,0.0,-0.17964239331779489,False
KLF6,0.0,-0.17964239331779489,False
KLHL41,0.009999999999999998,2.7521214656286177,True
KLHL9,0.0,-0.17964239331779489,False
KMT2C,0.009999999999999998,2.7521214656286177,True
KPNA2,0.0,-0.17964239331779489,False
KPNB1,0.0,-0.17964239331779489,False
KRT14,0.0,-0.17964239331779489,False
KRT15,0.0,-0.17964239331779489,False
KRT16,0.0,-0.17964239331779489,False
KRT17,0.0,-0.17964239331779489,False
KRT18,0.0,-0.17964239331779489,False
KRT19,0.0,-0.17964239331779489,False
KRT5,0.0,-0.17964239331779489,False
KRT7,0.0,-0.17964239331779489,False
KRT8,0.0,-0.17964239331779489,False
KTN1,0.009999999999999998,2.7521214656286177,True
LACRT,0.0,-0.17964239331779489,False
LAMA3,0.0,-0.17964239331779489,False
LAMA4,0.0,-0.17964239331779489,False
LAMA5,0.0,-0.17964239331779489,False
LAMB1,0.0,-0.17964239331779489,False
LAMB2,0.0,-0.17964239331779489,False
LAMB3,0.0,-0.17964239331779489,False
LAMC1,0.0,-0.17964239331779489,False
LAMC2,0.0,-0.17964239331779489,False
LAMP1,0.0,-0.17964239331779489,False
LAMP2,0.0,-0.17964239331779489,False
LAP3,0.0,-0.17964239331779489,False
LAPTM4A,0.0,-0.17964239331779489,False
LAPTM4B,0.0,-0.17964239331779489,False
LAPTM5,0.0,-0.17964239331779489,False
LARP1,0.0,-0.17964239331779489,False
LASP1,0.0,-0.17964239331779489,False
LBP,0.0,-0.17964239331779489,False
LCP1,0.0,-0.17964239331779489,False
LDB3,0.0,-0.17964239331779489,False
LDHA,0.0,-0.17964239331779489,False
LDLRAD4,0.0,-0.17964239331779489,False
LEP,0.0,-0.17964239331779489,False
LGALS1,0.0,-0.17964239331779489,False
LGALS3,0.0,-0.17964239331779489,False
LGALS3BP,0.0,-0.17964239331779489,False
LGMN,0.0,-0.17964239331779489,False
LIMA1,0.0,-0.17964239331779489,False
LIPA,0.0,-0.17964239331779489,False
LIPE,0.0,-0.17964239331779489,False
LITAF,0.0,-0.17964239331779489,False
LMAN1,0.0,-0.17964239331779489,False
LMNA,0.0,-0.17964239331779489,False
LMO4,0.0,-0.17964239331779489,False
LMOD2,0.0,-0.17964239331779489,False
LMOD3,0.0,-0.17964239331779489,False
LNPEP,0.0,-0.17964239331779489,False
LONP2,0.0,-0.17964239331779489,False
LPCAT1,0.0,-0.17964239331779489,False
LPGAT1,0.0,-0.17964239331779489,False
LPL,0.0,-0.17964239331779489,False
LPP,0.0,-0.17964239331779489,False
LRBA,0.009999999999999998,2.7521214656286177,True
LRIG1,0.0,-0.17964239331779489,False
LRP1,0.0,-0.17964239331779489,False
LRP10,0.0,-0.17964239331779489,False
LRP2,0.0,-0.17964239331779489,False
LRPPRC,0.0,-0.17964239331779489,False
LRRFIP1,0.0,-0.17964239331779489,False
LSM14A,0.0,-0.17964239331779489,False
LSR,0.0,-0.17964239331779489,False
LTBP1,0.0,-0.17964239331779489,False
LTBP2,0.0,-0.17964239331779489,False
LTBP3,0.0,-0.17964239331779489,False
LTF,0.0,-0.17964239331779489,False
LUC7L3,0.0,-0.17964239331779489,False
LUM,0.0,-0.17964239331779489,False
LY6E,0.0,-0.17964239331779489,False
LYPD3,0.0,-0.17964239331779489,False
LYPLA1,0.0,-0.17964239331779489,False
LYZ,0.0,-0.17964239331779489,False
MACF1,0.0,-0.17964239331779489,False
MAGED1,0.0,-0.17964239331779489,False
MAGED2,0.0,-0.17964239331779489,False
MAL2,0.0,-0.17964239331779489,False
MAOA,0.0,-0.17964239331779489,False
MAOB,0.0,-0.17964239331779489,False
MAP1B,0.0,-0.17964239331779489,False
MAP3K1,0.019999999999999997,5.68388532457503,True
MAP4,0.0,-0.17964239331779489,False
MAPKAPK2,0.0,-0.17964239331779489,False
MAPRE1,0.0,-0.17964239331779489,False
MAPT,0.0,-0.17964239331779489,False
MARCKS,0.0,-0.17964239331779489,False
MARCKSL1,0.0,-0.17964239331779489,False
MAT2A,0.0,-0.17964239331779489,False
MB,0.0,-0.17964239331779489,False
MBNL1,0.0,-0.17964239331779489,False
MBOAT2,0.0,-0.17964239331779489,False
MBOAT7,0.0,-0.17964239331779489,False
MBTPS1,0.0,-0.17964239331779489,False
MCAM,0.0,-0.17964239331779489,False
MCCC2,0.0,-0.17964239331779489,False
MCL1,0.009999999999999998,2.7521214656286177,True
MCM3,0.0,-0.17964239331779489,False
MCM4,0.009999999999999998,2.7521214656286177,True
MCM7,0.0,-0.17964239331779489,False
MDH2,0.0,-0.17964239331779489,False
MDK,0.0,-0.17964239331779489,False
MED1,0.009999999999999998,2.7521214656286177,True
MED13,0.0,-0.17964239331779489,False
MED13L,0.0,-0.17964239331779489,False
MED24,0.0,-0.17964239331779489,False
MFAP4,0.0,-0.17964239331779489,False
MFAP5,0.0,-0.17964239331779489,False
MFGE8,0.0,-0.17964239331779489,False
MGLL,0.0,-0.17964239331779489,False
MGP,0.0,-0.17964239331779489,False
MGST1,0.0,-0.17964239331779489,False
MIA3,0.0,-0.17964239331779489,False
MIEN1,0.0,-0.17964239331779489,False
MKI67,0.0,-0.17964239331779489,False
MKNK2,0.0,-0.17964239331779489,False
MLEC,0.0,-0.17964239331779489,False
MLLT6,0.0,-0.17964239331779489,False
MLPH,0.0,-0.17964239331779489,False
MME,0.0,-0.17964239331779489,False
MMP11,0.0,-0.17964239331779489,False
MMP14,0.0,-0.17964239331779489,False
MMP2,0.0,-0.17964239331779489,False
MMP7,0.0,-0.17964239331779489,False
MMP9,0.0,-0.17964239331779489,False
MOB1A,0.0,-0.17964239331779489,False
MORF4L1,0.009999999999999998,2.7521214656286177,True
MORF4L2,0.0,-0.17964239331779489,False
MPRIP,0.0,-0.17964239331779489,False
MPZL1,0.0,-0.17964239331779489,False
MRFAP1,0.0,-0.17964239331779489,False
MRPS30,0.0,-0.17964239331779489,False
MS4A7,0.0,-0.17964239331779489,False
MSL1,0.0,-0.17964239331779489,False
MSMB,0.0,-0.17964239331779489,False
MSN,0.0,-0.17964239331779489,False
MT-ATP6,0.0,-0.17964239331779489,False
MT-ATP8,0.0,-0.17964239331779489,False
MT-CO1,0.0,-0.17964239331779489,False
MT-CO2,0.0,-0.17964239331779489,False
MT-CO3,0.0,-0.17964239331779489,False
MT-CYB,0.0,-0.17964239331779489,False
MT-ND1,0.0,-0.17964239331779489,False
MT-ND2,0.0,-0.17964239331779489,False
MT-ND3,0.0,-0.17964239331779489,False
MT-ND4,0.0,-0.17964239331779489,False
MT-ND4L,0.0,-0.17964239331779489,False
MT-ND5,0.0,-0.17964239331779489,False
MT-ND6,0.0,-0.17964239331779489,False
MT2A,0.0,-0.17964239331779489,False
MTCH1,0.0,-0.17964239331779489,False
MTDH,0.0,-0.17964239331779489,False
MTPN,0.0,-0.17964239331779489,False
MTSS1,0.0,-0.17964239331779489,False
MUC1,0.0,-0.17964239331779489,False
MUC16,0.0,-0.17964239331779489,False
MUC2,0.0,-0.17964239331779489,False
MUC5B,0.0,-0.17964239331779489,False
MUC6,0.0,-0.17964239331779489,False
MUCL1,0.0,-0.17964239331779489,False
MVP,0.0,-0.17964239331779489,False
MX1,0.0,-0.17964239331779489,False
MYBPC1,0.0,-0.17964239331779489,False
MYBPC2,0.0,-0.17964239331779489,False
MYC,0.0,-0.17964239331779489,False
MYH1,0.0,-0.17964239331779489,False
MYH11,0.0,-0.17964239331779489,False
MYH14,0.0,-0.17964239331779489,False
MYH2,0.0,-0.17964239331779489,False
MYH7,0.0,-0.17964239331779489,False
MYH9,0.0,-0.17964239331779489,False
MYL1,0.0,-0.17964239331779489,False
MYL12A,0.0,-0.17964239331779489,False
MYL12B,0.0,-0.17964239331779489,False
MYL2,0.0,-0.17964239331779489,False
MYL3,0.0,-0.17964239331779489,False
MYL6,0.0,-0.17964239331779489,False
MYL9,0.0,-0.17964239331779489,False
MYLK,0.0,-0.17964239331779489,False
MYLPF,0.0,-0.17964239331779489,False
MYO1B,0.0,-0.17964239331779489,False
MYO1C,0.0,-0.17964239331779489,False
MYO1D,0.0,-0.17964239331779489,False
MYO6,0.0,-0.17964239331779489,False
MYOF,0.0,-0.17964239331779489,False
MYOM1,0.0,-0.17964239331779489,False
MYOM2,0.0,-0.17964239331779489,False
MYOT,0.0,-0.17964239331779489,False
MYOZ1,0.0,-0.17964239331779489,False
NACA,0.0,-0.17964239331779489,False
NAMPT,0.0,-0.17964239331779489,False
NAP1L1,0.0,-0.17964239331779489,False
NAT1,0.0,-0.17964239331779489,False
NBR1,0.0,-0.17964239331779489,False
NCAPD2,0.0,-0.17964239331779489,False
NCKAP1,0.0,-0.17964239331779489,False
NCL,0.0,-0.17964239331779489,False
NCOA2,0.0,-0.17964239331779489,False
NCOA4,0.0,-0.17964239331779489,False
NCOR1,0.029999999999999995,8.615649183521443,True
NCOR2,0.019999999999999997,5.68388532457503,True
NCSTN,0.0,-0.17964239331779489,False
NDFIP1,0.0,-0.17964239331779489,False
NDRG1,0.0,-0.17964239331779489,False
NDRG2,0.0,-0.17964239331779489,False
NDST1,0.0,-0.17964239331779489,False
NDUFA4,0.0,-0.17964239331779489,False
NDUFB9,0.0,-0.17964239331779489,False
NEB,0.0,-0.17964239331779489,False
NEBL,0.0,-0.17964239331779489,False
NECTIN2,0.0,-0.17964239331779489,False
NELFCD,0.0,-0.17964239331779489,False
NELL2,0.0,-0.17964239331779489,False
NES,0.0,-0.17964239331779489,False
NET1,0.0,-0.17964239331779489,False
NF1,0.039999999999999994,11.547413042467856,True
NFIA,0.0,-0.17964239331779489,False
NFIB,0.0,-0.17964239331779489,False
NFIC,0.0,-0.17964239331779489,False
NFIX,0.0,-0.17964239331779489,False
NID1,0.0,-0.17964239331779489,False
NKAIN1,0.0,-0.17964239331779489,False
NONO,0.0,-0.17964239331779489,False
NOTCH2,0.0,-0.17964239331779489,False
NOTCH3,0.0,-0.17964239331779489,False
NPM1,0.0,-0.17964239331779489,False
NPNT,0.0,-0.17964239331779489,False
NPTN,0.0,-0.17964239331779489,False
NPY1R,0.0,-0.17964239331779489,False
NQO1,0.0,-0.17964239331779489,False
NR2F2,0.0,-0.17964239331779489,False
NR4A1,0.0,-0.17964239331779489,False
NRAP,0.0,-0.17964239331779489,False
NRIP1,0.0,-0.17964239331779489,False
NRP1,0.0,-0.17964239331779489,False
NSD3,0.0,-0.17964239331779489,False
NTRK2,0.009999999999999998,2.7521214656286177,True
NTS,0.0,-0.17964239331779489,False
NUCB2,0.0,-0.17964239331779489,False
NUFIP2,0.0,-0.17964239331779489,False
NUMA1,0.0,-0.17964239331779489,False
NUP210,0.009999999999999998,2.7521214656286177,True
OAS1,0.0,-0.17964239331779489,False
OAS2,0.0,-0.17964239331779489,False
OAS3,0.0,-0.17964239331779489,False
OAT,0.0,-0.17964239331779489,False
OAZ1,0.0,-0.17964239331779489,False
OBSCN,0.0,-0.17964239331779489,False
ODC1,0.0,-0.17964239331779489,False
OGDH,0.0,-0.17964239331779489,False
OGT,0.0,-0.17964239331779489,False
OPTN,0.0,-0.17964239331779489,False
ORMDL3,0.0,-0.17964239331779489,False
OS9,0.0,-0.17964239331779489,False
OXTR,0.0,-0.17964239331779489,False
P4HB,0.0,-0.17964239331779489,False
PABPC1,0.0,-0.17964239331779489,False
PAICS,0.0,-0.17964239331779489,False
PAK1,0.019999999999999997,5.68388532457503,True
PAK2,0.0,-0.17964239331779489,False
PALB2,0.0,-0.17964239331779489,False
PALLD,0.0,-0.17964239331779489,False
PAM,0.0,-0.17964239331779489,False
PANK3,0.0,-0.17964239331779489,False
PAPOLA,0.0,-0.17964239331779489,False
PAPSS1,0.009999999999999998,2.7521214656286177,True
PAPSS2,0.0,-0.17964239331779489,False
PARD6B,0.0,-0.17964239331779489,False
PARK7,0.0,-0.17964239331779489,False
PARP1,0.009999999999999998,2.7521214656286177,True
PARP10,0.0,-0.17964239331779489,False
PARP14,0.0,-0.17964239331779489,False
PARP9,0.0,-0.17964239331779489,False
PARVA,0.0,-0.17964239331779489,False
PATJ,0.0,-0.17964239331779489,False
PBX1,0.0,-0.17964239331779489,False
PCDH10,0.0,-0.17964239331779489,False
PCNA,0.0,-0.17964239331779489,False
PCSK1,0.0,-0.17964239331779489,False
PCYOX1,0.0,-0.17964239331779489,False
PDCD4,0.0,-0.17964239331779489,False
PDCD6IP,0.0,-0.17964239331779489,False
PDE4B,0.0,-0.17964239331779489,False
PDE4DIP,0.0,-0.17964239331779489,False
PDGFRB,0.0,-0.17964239331779489,False
PDIA3,0.0,-0.17964239331779489,False
PDIA4,0.0,-0.17964239331779489,False
PDIA6,0.0,-0.17964239331779489,False
PDK4,0.0,-0.17964239331779489,False
PDLIM1,0.0,-0.17964239331779489,False
PDLIM3,0.0,-0.17964239331779489,False
PDLIM5,0.0,-0.17964239331779489,False
PDS5A,0.0,-0.17964239331779489,False
PDXK,0.0,-0.17964239331779489,False
PEBP1,0.0,-0.17964239331779489,False
PECAM1,0.0,-0.17964239331779489,False
PERP,0.0,-0.17964239331779489,False
PFKFB3,0.0,-0.17964239331779489,False
PFKL,0.0,-0.17964239331779489,False
PFKM,0.0,-0.17964239331779489,False
PFN1,0.0,-0.17964239331779489,False
PFN2,0.0,-0.17964239331779489,False
PGAP3,0.0,-0.17964239331779489,False
PGD,0.0,-0.17964239331779489,False
PGK1,0.0,-0.17964239331779489,False
PGM1,0.0,-0.17964239331779489,False
PGR,0.0,-0.17964239331779489,False
PGRMC1,0.0,-0.17964239331779489,False
PHB,0.0,-0.17964239331779489,False
PHB2,0.0,-0.17964239331779489,False
PHF3,0.0,-0.17964239331779489,False
PHGDH,0.0,-0.17964239331779489,False
PICALM,0.0,-0.17964239331779489,False
PIGR,0.0,-0.17964239331779489,False
PIGT,0.0,-0.17964239331779489,False
PIK3CA,0.0,-0.17964239331779489,False
PIK3R1,0.009999999999999998,2.7521214656286177,True
PIK3R3,0.0,-0.17964239331779489,False
PIP,0.0,-0.17964239331779489,False
PJA2,0.0,-0.17964239331779489,False
PKIA,0.0,-0.17964239331779489,False
PKM,0.0,-0.17964239331779489,False
PKP4,0.0,-0.17964239331779489,False
PLAT,0.0,-0.17964239331779489,False
PLD3,0.0,-0.17964239331779489,False
PLEC,0.0,-0.17964239331779489,False
PLIN1,0.0,-0.17964239331779489,False
PLIN4,0.0,-0.17964239331779489,False
PLK2,0.0,-0.17964239331779489,False
PLOD1,0.0,-0.17964239331779489,False
PLP1,0.0,-0.17964239331779489,False
PLPP5,0.0,-0.17964239331779489,False
PLS3,0.0,-0.17964239331779489,False
PLTP,0.0,-0.17964239331779489,False
PLXDC2,0.0,-0.17964239331779489,False
PLXNB2,0.0,-0.17964239331779489,False
PLXND1,0.0,-0.17964239331779489,False
PMEPA1,0.0,-0.17964239331779489,False
PMP22,0.0,-0.17964239331779489,False
PNPLA2,0.0,-0.17964239331779489,False
PODXL,0.0,-0.17964239331779489,False
POLR2A,0.0,-0.17964239331779489,False
POLR2B,0.009999999999999998,2.7521214656286177,True
POSTN,0.0,-0.17964239331779489,False
PPFIA1,0.0,-0.17964239331779489,False
PPIA,0.0,-0.17964239331779489,False
PPL,0.0,-0.17964239331779489,False
PPM1G,0.0,-0.17964239331779489,False
PPP1CA,0.009999999999999998,2.7521214656286177,True
PPP1CB,0.0,-0.17964239331779489,False
PPP1CC,0.0,-0.17964239331779489,False
PPP1R12B,0.0,-0.17964239331779489,False
PPP1R1B,0.0,-0.17964239331779489,False
PPP1R3C,0.0,-0.17964239331779489,False
PPP2R1A,0.0,-0.17964239331779489,False
PPP2R5A,0.0,-0.17964239331779489,False
PPP3CA,0.0,-0.17964239331779489,False
PPP6R3,0.0,-0.17964239331779489,False
PPT1,0.0,-0.17964239331779489,False
PRAME,0.0,-0.17964239331779489,False
PRCP,0.0,-0.17964239331779489,False
PRDX1,0.0,-0.17964239331779489,False
PRDX3,0.0,-0.17964239331779489,False
PRDX6,0.0,-0.17964239331779489,False
PRELP,0.0,-0.17964239331779489,False
PREX1,0.0,-0.17964239331779489,False
PRG4,0.0,-0.17964239331779489,False
PRKACB,0.009999999999999998,2.7521214656286177,True
PRKAR1A,0.0,-0.17964239331779489,False
PRKAR2B,0.0,-0.17964239331779489,False
PRKCSH,0.0,-0.17964239331779489,False
PRKDC,0.019999999999999997,5.68388532457503,True
PRLR,0.0,-0.17964239331779489,False
PRNP,0.0,-0.17964239331779489,False
PROM1,0.0,-0.17964239331779489,False
PRPF8,0.0,-0.17964239331779489,False
PRR15L,0.0,-0.17964239331779489,False
PRRC2A,0.0,-0.17964239331779489,False
PRRC2B,0.0,-0.17964239331779489,False
PRRC2C,0.0,-0.17964239331779489,False
PRSS8,0.0,-0.17964239331779489,False
PSAP,0.0,-0.17964239331779489,False
PSMA7,0.0,-0.17964239331779489,False
PSMB4,0.0,-0.17964239331779489,False
PSMC5,0.0,-0.17964239331779489,False
PSMD11,0.0,-0.17964239331779489,False
PSMD2,0.0,-0.17964239331779489,False
PSMD3,0.0,-0.17964239331779489,False
PSMD4,0.0,-0.17964239331779489,False
PSME1,0.0,-0.17964239331779489,False
PSME2,0.0,-0.17964239331779489,False
PSME4,0.0,-0.17964239331779489,False
PTBP1,0.0,-0.17964239331779489,False
PTEN,0.0,-0.17964239331779489,False
PTGES,0.0,-0.17964239331779489,False
PTGES3,0.0,-0.17964239331779489,False
PTGFRN,0.0,-0.17964239331779489,False
PTK2,0.0,-0.17964239331779489,False
PTK7,0.0,-0.17964239331779489,False
PTMA,0.0,-0.17964239331779489,False
PTMS,0.0,-0.17964239331779489,False
PTN,0.0,-0.17964239331779489,False
PTPA,0.0,-0.17964239331779489,False
PTPN1,0.0,-0.17964239331779489,False
PTPN11,0.0,-0.17964239331779489,False
PTPRF,0.0,-0.17964239331779489,False
PTPRK,0.0,-0.17964239331779489,False
PUF60,0.0,-0.17964239331779489,False
PUM2,0.0,-0.17964239331779489,False
PVALB,0.0,-0.17964239331779489,False
PXDN,0.0,-0.17964239331779489,False
PYGB,0.0,-0.17964239331779489,False
PYGM,0.0,-0.17964239331779489,False
QKI,0.0,-0.17964239331779489,False
QSOX1,0.0,-0.17964239331779489,False
RAB10,0.0,-0.17964239331779489,False
RAB11A,0.0,-0.17964239331779489,False
RAB11FIP1,0.0,-0.17964239331779489,False
RAB14,0.0,-0.17964239331779489,False
RAB1A,0.0,-0.17964239331779489,False
RAB2A,0.0,-0.17964239331779489,False
RAB31,0.0,-0.17964239331779489,False
RAB5B,0.0,-0.17964239331779489,False
RAB6A,0.0,-0.17964239331779489,False
RAB7A,0.0,-0.17964239331779489,False
RABEP1,0.0,-0.17964239331779489,False
RAC1,0.0,-0.17964239331779489,False
RACK1,0.0,-0.17964239331779489,False
RAD21,0.0,-0.17964239331779489,False
RAD23B,0.0,-0.17964239331779489,False
RAMP3,0.0,-0.17964239331779489,False
RAN,0.0,-0.17964239331779489,False
RANBP2,0.0,-0.17964239331779489,False
RB1,0.0,-0.17964239331779489,False
RBBP4,0.0,-0.17964239331779489,False
RBBP7,0.009999999999999998,2.7521214656286177,True
RBM3,0.0,-0.17964239331779489,False
RBM39,0.0,-0.17964239331779489,False
RBP4,0.0,-0.17964239331779489,False
RCAN1,0.0,-0.17964239331779489,False
REEP5,0.0,-0.17964239331779489,False
REPS2,0.029999999999999995,8.615649183521443,True
RET,0.009999999999999998,2.7521214656286177,True
RETSAT,0.0,-0.17964239331779489,False
RGL2,0.0,-0.17964239331779489,False
RGS5,0.0,-0.17964239331779489,False
RHOA,0.0,-0.17964239331779489,False
RHOB,0.0,-0.17964239331779489,False
RHOC,0.0,-0.17964239331779489,False
RNASE1,0.0,-0.17964239331779489,False
RNF11,0.0,-0.17964239331779489,False
RNF187,0.0,-0.17964239331779489,False
RNF19A,0.0,-0.17964239331779489,False
RNF213,0.0,-0.17964239331779489,False
RPL10,0.0,-0.17964239331779489,False
RPL10A,0.0,-0.17964239331779489,False
RPL11,0.0,-0.17964239331779489,False
RPL12,0.0,-0.17964239331779489,False
RPL13,0.0,-0.17964239331779489,False
RPL13A,0.0,-0.17964239331779489,False
RPL14,0.0,-0.17964239331779489,False
RPL15,0.0,-0.17964239331779489,False
RPL18,0.0,-0.17964239331779489,False
RPL18A,0.0,-0.17964239331779489,False
RPL19,0.0,-0.17964239331779489,False
RPL21,0.0,-0.17964239331779489,False
RPL23,0.0,-0.17964239331779489,False
RPL23A,0.0,-0.17964239331779489,False
RPL24,0.0,-0.17964239331779489,False
RPL27,0.0,-0.17964239331779489,False
RPL27A,0.0,-0.17964239331779489,False
RPL28,0.0,-0.17964239331779489,False
RPL29,0.0,-0.17964239331779489,False
RPL3,0.0,-0.17964239331779489,False
RPL30,0.0,-0.17964239331779489,False
RPL31,0.0,-0.17964239331779489,False
RPL32,0.0,-0.17964239331779489,False
RPL34,0.009999999999999998,2.7521214656286177,True
RPL35,0.0,-0.17964239331779489,False
RPL35A,0.0,-0.17964239331779489,False
RPL36,0.0,-0.17964239331779489,False
RPL37,0.0,-0.17964239331779489,False
RPL37A,0.0,-0.17964239331779489,False
RPL38,0.0,-0.17964239331779489,False
RPL3L,0.0,-0.17964239331779489,False
RPL4,0.0,-0.17964239331779489,False
RPL41,0.0,-0.17964239331779489,False
RPL5,0.0,-0.17964239331779489,False
RPL6,0.0,-0.17964239331779489,False
RPL7,0.0,-0.17964239331779489,False
RPL7A,0.0,-0.17964239331779489,False
RPL8,0.0,-0.17964239331779489,False
RPL9,0.0,-0.17964239331779489,False
RPLP0,0.0,-0.17964239331779489,False
RPLP1,0.0,-0.17964239331779489,False
RPLP2,0.0,-0.17964239331779489,False
RPN1,0.0,-0.17964239331779489,False
RPN2,0.0,-0.17964239331779489,False
RPRD1B,0.0,-0.17964239331779489,False
RPS11,0.0,-0.17964239331779489,False
RPS12,0.0,-0.17964239331779489,False
RPS13,0.0,-0.17964239331779489,False
RPS14,0.0,-0.17964239331779489,False
RPS15,0.0,-0.17964239331779489,False
RPS16,0.0,-0.17964239331779489,False
RPS18,0.0,-0.17964239331779489,False
RPS19,0.0,-0.17964239331779489,False
RPS2,0.0,-0.17964239331779489,False
RPS20,0.0,-0.17964239331779489,False
RPS21,0.0,-0.17964239331779489,False
RPS23,0.0,-0.17964239331779489,False
RPS24,0.0,-0.17964239331779489,False
RPS25,0.0,-0.17964239331779489,False
RPS27,0.0,-0.17964239331779489,False
RPS27A,0.0,-0.17964239331779489,False
RPS28,0.0,-0.17964239331779489,False
RPS29,0.0,-0.17964239331779489,False
RPS3,0.0,-0.17964239331779489,False
RPS3A,0.0,-0.17964239331779489,False
RPS4X,0.0,-0.17964239331779489,False
RPS5,0.0,-0.17964239331779489,False
RPS6,0.0,-0.17964239331779489,False
